sales_line_id,date_key,store_id,product_id,qty_sold,net_sales_value
5000582,20260303,S114,P1037,1,29.99
5000583,20260303,S114,P1039,1,25.19
5000584,20260303,S115,P1003,2,47.98
5000584,20260303,S115,P1003,2,47.98
5000585,20260303,S115,P1004,1,32.99
5000585,20260303,S115,P1004,1,32.99
5000586,20260303,S115,P1017,1,103.49
5000586,20260303,S115,P1017,1,103.49
5000587,20260303,S115,P1023,2,206.98
5000587,20260303,S115,P1023,2,206.98
5000588,20260303,S115,P1026,1,86.99
5000588,20260303,S115,P1026,1,86.99
5000589,20260303,S115,P1033,1,9.99
5000589,20260303,S115,P1033,1,9.99
5000590,20260303,S115,P1034,1,12.79
5000590,20260303,S115,P1034,1,12.79
5000591,20260303,S115,P1037,2,59.98
5000591,20260303,S115,P1037,2,59.98
5000592,20260303,S115,P1038,1,8.99
5000592,20260303,S115,P1038,1,8.99
5000593,20260303,S115,P1039,1,27.99
5000593,20260303,S115,P1039,1,27.99
5000594,20260303,S116,P1003,1,29.99
5000594,20260303,S116,P1003,1,29.99
5000595,20260303,S116,P1004,1,32.99
5000595,20260303,S116,P1004,1,32.99
5000596,20260303,S116,P1005,2,63.98
5000596,20260303,S116,P1005,2,63.98
5000597,20260303,S116,P1005,-2,-71.98
5000597,20260303,S116,P1005,-2,-71.98
5000598,20260303,S116,P1009,1,36.89
5000598,20260303,S116,P1009,1,36.89
5000599,20260303,S116,P1013,1,40.99
5000599,20260303,S116,P1013,1,40.99
5000600,20260303,S116,P1014,1,29.99
5000600,20260303,S116,P1014,1,29.99
5000601,20260303,S116,P1015,1,32.99
5000601,20260303,S116,P1015,1,32.99
5000602,20260303,S116,P1019,1,79.19
5000602,20260303,S116,P1019,1,79.19
5000603,20260303,S116,P1021,1,71.99
5000603,20260303,S116,P1021,1,71.99
5000604,20260303,S116,P1023,1,91.99
5000604,20260303,S116,P1023,1,91.99
5000605,20260303,S116,P1024,1,75.19
5000605,20260303,S116,P1024,1,75.19
5000606,20260303,S116,P1025,1,49.99
5000606,20260303,S116,P1025,1,49.99
5000607,20260303,S116,P1030,1,41.99
5000607,20260303,S116,P1030,1,41.99
5000608,20260303,S116,P1032,1,79.99
5000608,20260303,S116,P1032,1,79.99
5000609,20260303,S116,P1034,1,14.39
5000609,20260303,S116,P1034,1,14.39
5000610,20260303,S117,P1003,1,29.99
5000610,20260303,S117,P1003,1,29.99
5000611,20260303,S117,P1006,1,34.19
5000611,20260303,S117,P1006,1,34.19
5000612,20260303,S117,P1010,2,53.98
5000612,20260303,S117,P1010,2,53.98
5000613,20260303,S117,P1018,1,125.99
5000613,20260303,S117,P1018,1,125.99
5000614,20260303,S117,P1020,1,112.99
5000614,20260303,S117,P1020,1,112.99
5000615,20260303,S117,P1027,1,79.99
5000615,20260303,S117,P1027,1,79.99
5000616,20260303,S117,P1028,1,67.19
5000616,20260303,S117,P1028,1,67.19
5000617,20260303,S117,P1032,1,99.99
5000617,20260303,S117,P1032,1,99.99
5000618,20260303,S117,P1033,1,9.99
5000618,20260303,S117,P1033,1,9.99
5000619,20260303,S117,P1035,1,22.99
5000619,20260303,S117,P1035,1,22.99
5000620,20260303,S117,P1036,1,25.99
5000620,20260303,S117,P1036,1,25.99
5000621,20260303,S118,P1002,3,104.97
5000621,20260303,S118,P1002,3,104.97
5000622,20260303,S118,P1003,1,29.99
5000622,20260303,S118,P1003,1,29.99
5000623,20260303,S118,P1009,1,40.99
5000623,20260303,S118,P1009,1,40.99
5000624,20260303,S118,P1011,1,40.79
5000624,20260303,S118,P1011,1,40.79
5000625,20260303,S118,P1012,1,35.99
5000625,20260303,S118,P1012,1,35.99
5000626,20260303,S118,P1013,2,81.98
5000626,20260303,S118,P1013,2,81.98
5000627,20260303,S118,P1018,1,125.99
5000627,20260303,S118,P1018,1,125.99
5000628,20260303,S118,P1019,1,79.19
5000628,20260303,S118,P1019,1,79.19
5000629,20260303,S118,P1020,1,112.99
5000629,20260303,S118,P1020,1,112.99
5000630,20260303,S118,P1024,1,93.99
5000630,20260303,S118,P1024,1,93.99
5000631,20260303,S118,P1025,1,39.99
5000631,20260303,S118,P1025,1,39.99
5000632,20260303,S118,P1025,-2,-99.98
5000632,20260303,S118,P1025,-2,-99.98
5000633,20260303,S118,P1032,1,99.99
5000633,20260303,S118,P1032,1,99.99
5000634,20260303,S119,P1001,1,27.99
5000634,20260303,S119,P1001,1,27.99
5000635,20260303,S119,P1005,1,35.99
5000635,20260303,S119,P1005,1,35.99
5000636,20260303,S119,P1009,1,40.99
5000636,20260303,S119,P1009,1,40.99
5000637,20260303,S119,P1010,1,26.99
5000637,20260303,S119,P1010,1,26.99
5000638,20260303,S119,P1011,1,40.79
5000638,20260303,S119,P1011,1,40.79
5000639,20260303,S119,P1013,1,40.99
5000639,20260303,S119,P1013,1,40.99
5000640,20260303,S119,P1015,1,26.39
5000640,20260303,S119,P1015,1,26.39
5000641,20260303,S119,P1018,1,125.99
5000641,20260303,S119,P1018,1,125.99
5000642,20260303,S119,P1023,1,91.99
5000642,20260303,S119,P1023,1,91.99
5000643,20260303,S119,P1027,1,79.99
5000643,20260303,S119,P1027,1,79.99
5000644,20260303,S119,P1029,2,157.98
5000644,20260303,S119,P1029,2,157.98
5000645,20260303,S119,P1030,1,37.79
5000645,20260303,S119,P1030,1,37.79
5000646,20260303,S119,P1031,1,54.99
5000646,20260303,S119,P1031,1,54.99
5000647,20260303,S119,P1033,1,9.99
5000647,20260303,S119,P1033,1,9.99
5000648,20260303,S119,P1035,1,20.69
5000648,20260303,S119,P1035,1,20.69
5000649,20260303,S119,P1039,3,75.57
5000649,20260303,S119,P1039,3,75.57
5000650,20260303,S120,P1002,1,27.99
5000650,20260303,S120,P1002,1,27.99
5000651,20260303,S120,P1006,1,37.99
5000651,20260303,S120,P1006,1,37.99
5000652,20260303,S120,P1007,1,39.59
5000652,20260303,S120,P1007,1,39.59
5000653,20260303,S120,P1008,1,35.09
5000653,20260303,S120,P1008,1,35.09
5000654,20260303,S120,P1009,2,65.58
5000654,20260303,S120,P1009,2,65.58
5000655,20260303,S120,P1010,1,29.99
5000655,20260303,S120,P1010,1,29.99
5000656,20260303,S120,P1021,2,143.98
5000656,20260303,S120,P1021,2,143.98
5000657,20260303,S120,P1023,1,114.99
5000657,20260303,S120,P1023,1,114.99
5000658,20260303,S120,P1025,1,49.99
5000658,20260303,S120,P1025,1,49.99
5000659,20260303,S120,P1029,1,63.19
5000659,20260303,S120,P1029,1,63.19
5000660,20260303,S120,P1039,1,27.99
5000660,20260303,S120,P1039,1,27.99
5000661,20260303,S120,P1040,1,10.79
5000661,20260303,S120,P1040,1,10.79
5000662,20260304,S101,P1001,3,83.97
5000663,20260304,S101,P1002,1,34.99
5000664,20260304,S101,P1003,4,119.96
5000665,20260304,S101,P1004,1,26.39
5000666,20260304,S101,P1012,1,35.99
5000667,20260304,S101,P1014,1,23.99
5000668,20260304,S101,P1015,3,79.18
5000669,20260304,S101,P1016,1,39.99
5000670,20260304,S101,P1020,1,112.99
5000671,20260304,S101,P1023,1,114.99
5000672,20260304,S101,P1027,3,239.97
5000673,20260304,S101,P1028,1,83.99
5000674,20260304,S101,P1031,2,98.98
5000675,20260304,S101,P1035,2,41.38
5000676,20260304,S101,P1038,1,7.19
5000677,20260304,S102,P1001,4,111.96
5000678,20260304,S102,P1004,1,32.99
5000679,20260304,S102,P1006,1,37.99
5000680,20260304,S102,P1009,7,258.24
5000681,20260304,S102,P1010,2,53.98
5000682,20260304,S102,P1011,3,152.97
5000683,20260304,S102,P1012,2,71.98
5000684,20260304,S102,P1014,1,29.99
5000685,20260304,S102,P1016,1,35.99
5000686,20260304,S102,P1017,2,183.98
5000687,20260304,S102,P1018,1,125.99
5000688,20260304,S102,P1019,1,87.99
5000689,20260304,S102,P1022,1,97.59
5000690,20260304,S102,P1023,1,114.99
5000691,20260304,S102,P1025,2,99.98
5000692,20260304,S102,P1027,1,79.99
5000693,20260304,S102,P1029,1,71.09
5000694,20260304,S102,P1031,1,43.99
5000695,20260304,S102,P1032,1,89.99
5000696,20260304,S102,P1035,2,45.98
5000697,20260304,S102,P1038,2,17.98
5000698,20260304,S102,P1039,3,67.18
5000699,20260304,S103,P1001,2,55.98
5000700,20260304,S103,P1002,2,62.98
5000701,20260304,S103,P1003,1,26.99
5000702,20260304,S103,P1004,2,65.98
5000703,20260304,S103,P1006,1,37.99
5000704,20260304,S103,P1007,1,35.19
5000705,20260304,S103,P1008,3,116.97
5000706,20260304,S103,P1009,4,163.96
5000707,20260304,S103,P1010,2,59.98
5000708,20260304,S103,P1012,3,97.17
5000709,20260304,S103,P1013,3,122.97
5000710,20260304,S103,P1014,1,29.99
5000711,20260304,S103,P1015,2,65.98
5000712,20260304,S103,P1017,1,114.99
5000713,20260304,S103,P1018,1,125.99
5000714,20260304,S103,P1019,2,175.98
5000715,20260304,S103,P1021,1,57.59
5000716,20260304,S103,P1023,5,574.95
5000717,20260304,S103,P1025,1,44.99
5000718,20260304,S103,P1026,1,86.99
5000719,20260304,S103,P1028,1,83.99
5000720,20260304,S103,P1029,1,78.99
5000721,20260304,S103,P1030,1,41.99
5000722,20260304,S103,P1031,1,49.49
5000723,20260304,S103,P1033,2,19.98
5000724,20260304,S103,P1034,1,15.99
5000725,20260304,S103,P1035,2,45.98
5000726,20260304,S103,P1036,1,20.79
5000727,20260304,S103,P1039,2,55.98
5000728,20260304,S103,P1040,2,21.58
5000729,20260304,S104,P1001,3,83.97
5000730,20260304,S104,P1003,3,80.97
5000731,20260304,S104,P1004,1,32.99
5000732,20260304,S104,P1005,1,39.99
5000733,20260304,S104,P1007,4,175.96
5000734,20260304,S104,P1008,1,38.99
5000735,20260304,S104,P1009,2,81.98
5000736,20260304,S104,P1010,2,59.98
5000737,20260304,S104,P1011,2,101.98
5000738,20260304,S104,P1012,1,28.79
5000739,20260304,S104,P1014,1,29.99
5000740,20260304,S104,P1016,1,39.99
5000741,20260304,S104,P1017,2,183.98
5000742,20260304,S104,P1018,1,113.39
5000743,20260304,S104,P1019,1,70.39
5000744,20260304,S104,P1020,1,112.99
5000745,20260304,S104,P1021,1,64.79
5000746,20260304,S104,P1023,1,91.99
5000747,20260304,S104,P1024,1,84.59
5000748,20260304,S104,P1026,1,86.99
5000749,20260304,S104,P1027,3,191.98
5000750,20260304,S104,P1029,1,78.99
5000751,20260304,S104,P1030,1,41.99
5000752,20260304,S104,P1032,1,99.99
5000753,20260304,S104,P1033,1,8.99
5000754,20260304,S104,P1037,1,23.99
5000755,20260304,S104,P1038,1,8.99
5000756,20260304,S104,P1039,1,27.99
5000757,20260304,S104,P1040,2,21.58
5000758,20260304,S105,P1001,2,55.98
5000759,20260304,S105,P1004,1,32.99
5000760,20260304,S105,P1005,1,35.99
5000761,20260304,S105,P1006,1,37.99
5000762,20260304,S105,P1008,1,35.09
5000763,20260304,S105,P1009,2,73.78
5000764,20260304,S105,P1011,3,152.97
5000765,20260304,S105,P1013,2,65.58
5000766,20260304,S105,P1015,2,65.98
5000767,20260304,S105,P1016,2,71.98
5000768,20260304,S105,P1017,2,229.98
5000769,20260304,S105,P1018,3,377.97
5000770,20260304,S105,P1019,1,87.99
5000771,20260304,S105,P1022,2,195.18
5000772,20260304,S105,P1023,1,91.99
5000773,20260304,S105,P1025,2,89.98
5000774,20260304,S105,P1027,3,239.97
5000775,20260304,S105,P1027,-2,-159.98
5000776,20260304,S105,P1029,1,78.99
5000777,20260304,S105,P1031,3,164.97
5000778,20260304,S105,P1032,3,239.98
5000779,20260304,S105,P1033,2,19.98
5000780,20260304,S105,P1034,1,15.99
5000781,20260304,S105,P1035,3,68.97
5000782,20260304,S105,P1036,1,25.99
5000783,20260304,S105,P1037,2,59.98
5000784,20260304,S105,P1038,1,8.99
5000785,20260304,S105,P1039,3,75.57
5000786,20260304,S105,P1040,1,11.99
5000787,20260304,S106,P1001,3,83.97
5000788,20260304,S106,P1003,1,29.99
5000789,20260304,S106,P1004,1,29.69
5000790,20260304,S106,P1005,2,79.98
5000791,20260304,S106,P1009,2,81.98
5000792,20260304,S106,P1012,1,32.39
5000793,20260304,S106,P1015,2,65.98
5000794,20260304,S106,P1017,1,103.49
5000795,20260304,S106,P1021,1,71.99
5000796,20260304,S106,P1022,1,109.79
5000797,20260304,S106,P1023,2,229.98
5000798,20260304,S106,P1024,1,93.99
5000799,20260304,S106,P1025,2,99.98
5000800,20260304,S106,P1027,1,79.99
5000801,20260304,S106,P1028,1,67.19
5000802,20260304,S106,P1029,1,78.99
5000803,20260304,S106,P1032,2,199.98
5000804,20260304,S106,P1033,2,19.98
5000805,20260304,S106,P1037,3,89.97
5000806,20260304,S106,P1038,2,17.98
5000807,20260304,S106,P1040,1,11.99
5000808,20260304,S107,P1001,1,27.99
5000809,20260304,S107,P1002,1,34.99
5000810,20260304,S107,P1003,2,47.98
5000811,20260304,S107,P1005,1,39.99
5000812,20260304,S107,P1009,2,73.78
5000813,20260304,S107,P1011,3,122.38
5000814,20260304,S107,P1013,2,81.98
5000815,20260304,S107,P1014,1,26.99
5000816,20260304,S107,P1016,1,39.99
5000817,20260304,S107,P1017,3,275.98
5000818,20260304,S107,P1019,3,263.97
5000819,20260304,S107,P1022,2,195.18
5000820,20260304,S107,P1024,1,75.19
5000821,20260304,S107,P1026,3,260.97
5000822,20260304,S107,P1027,2,159.98
5000823,20260304,S107,P1029,3,213.27
5000824,20260304,S107,P1030,2,75.58
5000825,20260304,S107,P1030,-1,-41.99
5000826,20260304,S107,P1031,1,54.99
5000827,20260304,S107,P1032,1,99.99
5000828,20260304,S107,P1033,3,29.97
5000829,20260304,S107,P1035,3,68.97
5000830,20260304,S107,P1037,2,47.98
5000831,20260304,S107,P1038,1,8.99
5000832,20260304,S107,P1039,1,22.39
5000833,20260304,S108,P1002,3,94.47
5000834,20260304,S108,P1003,1,23.99
5000835,20260304,S108,P1004,1,32.99
5000836,20260304,S108,P1005,3,107.97
5000837,20260304,S108,P1006,1,34.19
5000838,20260304,S108,P1008,3,116.97
5000839,20260304,S108,P1009,4,131.17
5000840,20260304,S108,P1010,1,29.99
5000841,20260304,S108,P1011,5,254.95
5000842,20260304,S108,P1013,2,65.58
5000843,20260304,S108,P1014,2,59.98
5000844,20260304,S108,P1017,1,114.99
5000845,20260304,S108,P1019,3,263.97
5000846,20260304,S108,P1020,1,112.99
5000847,20260304,S108,P1022,1,97.59
5000848,20260304,S108,P1024,1,75.19
5000849,20260304,S108,P1027,3,215.97
5000850,20260304,S108,P1029,1,78.99
5000851,20260304,S108,P1029,-1,-78.99
5000852,20260304,S108,P1030,1,41.99
5000853,20260304,S108,P1031,3,131.98
5000854,20260304,S108,P1033,2,19.98
5000855,20260304,S108,P1033,-1,-7.99
5000856,20260304,S108,P1034,1,14.39
5000857,20260304,S108,P1035,1,22.99
5000858,20260304,S108,P1037,1,29.99
5000859,20260304,S108,P1038,1,7.19
5000860,20260304,S108,P1039,2,55.98
5000861,20260304,S109,P1001,3,67.18
5000862,20260304,S109,P1004,1,32.99
5000863,20260304,S109,P1005,1,31.99
5000864,20260304,S109,P1007,1,43.99
5000865,20260304,S109,P1008,1,38.99
5000866,20260304,S109,P1009,2,81.98
5000867,20260304,S109,P1010,1,26.99
5000868,20260304,S109,P1012,1,35.99
5000869,20260304,S109,P1017,1,103.49
5000870,20260304,S109,P1017,-2,-229.98
5000871,20260304,S109,P1018,1,125.99
5000872,20260304,S109,P1019,1,87.99
5000873,20260304,S109,P1020,3,271.18
5000874,20260304,S109,P1023,1,91.99
5000875,20260304,S109,P1024,2,187.98
5000876,20260304,S109,P1025,1,49.99
5000877,20260304,S109,P1026,1,86.99
5000878,20260304,S109,P1027,2,159.98
5000879,20260304,S109,P1028,1,67.19
5000880,20260304,S109,P1030,1,41.99
5000881,20260304,S109,P1031,2,98.98
5000882,20260304,S109,P1034,1,15.99
5000883,20260304,S109,P1035,1,22.99
5000884,20260304,S109,P1037,3,71.98
5000885,20260304,S109,P1039,1,27.99
5000886,20260304,S109,P1040,1,11.99
5000887,20260304,S111,P1001,1,27.99
5000888,20260304,S111,P1009,1,40.99
5000889,20260304,S111,P1010,1,29.99
5000890,20260304,S111,P1013,1,40.99
5000891,20260304,S111,P1018,2,251.98
5000892,20260304,S111,P1020,1,112.99
5000893,20260304,S111,P1021,1,71.99
5000894,20260304,S111,P1023,1,103.49
5000895,20260304,S111,P1028,3,251.97
5000896,20260304,S111,P1033,2,19.98
5000897,20260304,S112,P1001,1,27.99
5000898,20260304,S112,P1006,1,37.99
5000899,20260304,S112,P1012,1,35.99
5000900,20260304,S112,P1016,1,39.99
5000901,20260304,S112,P1019,1,79.19
5000902,20260304,S112,P1023,1,114.99
5000903,20260304,S112,P1037,1,29.99
5000904,20260304,S113,P1004,1,32.99
5000905,20260304,S113,P1006,2,75.98
5000906,20260304,S113,P1012,1,35.99
5000907,20260304,S113,P1016,1,35.99
5000908,20260304,S113,P1025,1,49.99
5000909,20260304,S113,P1032,1,89.99
5000910,20260304,S113,P1039,1,27.99
5000911,20260304,S114,P1002,1,34.99
5000912,20260304,S114,P1003,1,29.99
5000913,20260304,S114,P1011,1,45.89
5000914,20260304,S114,P1015,1,29.69
5000915,20260304,S114,P1020,1,101.69
5000916,20260304,S114,P1024,2,187.98
5000917,20260304,S114,P1029,1,63.19
5000918,20260304,S114,P1031,1,54.99
5000919,20260304,S114,P1035,1,22.99
5000920,20260304,S115,P1003,2,59.98
5000920,20260304,S115,P1003,2,59.98
5000921,20260304,S115,P1007,1,43.99
5000921,20260304,S115,P1007,1,43.99
5000922,20260304,S115,P1010,1,26.99
5000922,20260304,S115,P1010,1,26.99
5000923,20260304,S115,P1011,1,40.79
5000923,20260304,S115,P1011,1,40.79
5000924,20260304,S115,P1023,1,114.99
5000924,20260304,S115,P1023,1,114.99
5000925,20260304,S115,P1028,1,83.99
5000925,20260304,S115,P1028,1,83.99
5000926,20260304,S115,P1029,1,63.19
5000926,20260304,S115,P1029,1,63.19
5000927,20260304,S115,P1033,2,15.98
5000927,20260304,S115,P1033,2,15.98
5000928,20260304,S115,P1037,1,29.99
5000928,20260304,S115,P1037,1,29.99
5000929,20260304,S115,P1039,3,67.18
5000929,20260304,S115,P1039,3,67.18
5000930,20260304,S115,P1040,1,11.99
5000930,20260304,S115,P1040,1,11.99
5000931,20260304,S116,P1003,3,89.97
5000931,20260304,S116,P1003,3,89.97
5000932,20260304,S116,P1006,1,30.39
5000932,20260304,S116,P1006,1,30.39
5000933,20260304,S116,P1010,1,23.99
5000933,20260304,S116,P1010,1,23.99
5000934,20260304,S116,P1011,1,50.99
5000934,20260304,S116,P1011,1,50.99
5000935,20260304,S116,P1013,1,32.79
5000935,20260304,S116,P1013,1,32.79
5000936,20260304,S116,P1017,1,91.99
5000936,20260304,S116,P1017,1,91.99
5000937,20260304,S116,P1019,1,70.39
5000937,20260304,S116,P1019,1,70.39
5000938,20260304,S116,P1020,1,112.99
5000938,20260304,S116,P1020,1,112.99
5000939,20260304,S116,P1023,1,91.99
5000939,20260304,S116,P1023,1,91.99
5000940,20260304,S116,P1025,1,49.99
5000940,20260304,S116,P1025,1,49.99
5000941,20260304,S116,P1026,1,86.99
5000941,20260304,S116,P1026,1,86.99
5000942,20260304,S116,P1027,3,215.97
5000942,20260304,S116,P1027,3,215.97
5000943,20260304,S116,P1028,1,75.59
5000943,20260304,S116,P1028,1,75.59
5000944,20260304,S116,P1031,1,54.99
5000944,20260304,S116,P1031,1,54.99
5000945,20260304,S116,P1037,1,29.99
5000945,20260304,S116,P1037,1,29.99
5000946,20260304,S116,P1039,1,27.99
5000946,20260304,S116,P1039,1,27.99
5000947,20260304,S116,P1040,2,23.98
5000947,20260304,S116,P1040,2,23.98
5000948,20260304,S117,P1001,1,22.39
5000948,20260304,S117,P1001,1,22.39
5000949,20260304,S117,P1003,1,29.99
5000949,20260304,S117,P1003,1,29.99
5000950,20260304,S117,P1007,1,43.99
5000950,20260304,S117,P1007,1,43.99
5000951,20260304,S117,P1010,1,29.99
5000951,20260304,S117,P1010,1,29.99
5000952,20260304,S117,P1013,1,40.99
5000952,20260304,S117,P1013,1,40.99
5000953,20260304,S117,P1013,-2,-65.58
5000953,20260304,S117,P1013,-2,-65.58
5000954,20260304,S117,P1021,2,143.98
5000954,20260304,S117,P1021,2,143.98
5000955,20260304,S117,P1022,1,121.99
5000955,20260304,S117,P1022,1,121.99
5000956,20260304,S117,P1025,2,99.98
5000956,20260304,S117,P1025,2,99.98
5000957,20260304,S117,P1026,2,173.98
5000957,20260304,S117,P1026,2,173.98
5000958,20260304,S117,P1027,1,63.99
5000958,20260304,S117,P1027,1,63.99
5000959,20260304,S117,P1031,2,109.98
5000959,20260304,S117,P1031,2,109.98
5000960,20260304,S117,P1033,1,9.99
5000960,20260304,S117,P1033,1,9.99
5000961,20260304,S117,P1035,1,18.39
5000961,20260304,S117,P1035,1,18.39
5000962,20260304,S117,P1039,2,55.98
5000962,20260304,S117,P1039,2,55.98
5000963,20260304,S117,P1040,1,11.99
5000963,20260304,S117,P1040,1,11.99
5000964,20260304,S118,P1004,1,32.99
5000964,20260304,S118,P1004,1,32.99
5000965,20260304,S118,P1006,2,75.98
5000965,20260304,S118,P1006,2,75.98
5000966,20260304,S118,P1007,1,43.99
5000966,20260304,S118,P1007,1,43.99
5000967,20260304,S118,P1008,1,35.09
5000967,20260304,S118,P1008,1,35.09
5000968,20260304,S118,P1010,1,29.99
5000968,20260304,S118,P1010,1,29.99
5000969,20260304,S118,P1015,3,98.97
5000969,20260304,S118,P1015,3,98.97
5000970,20260304,S118,P1017,1,114.99
5000970,20260304,S118,P1017,1,114.99
5000971,20260304,S118,P1022,1,121.99
5000971,20260304,S118,P1022,1,121.99
5000972,20260304,S118,P1027,1,63.99
5000972,20260304,S118,P1027,1,63.99
5000973,20260304,S118,P1028,1,67.19
5000973,20260304,S118,P1028,1,67.19
5000974,20260304,S118,P1032,1,89.99
5000974,20260304,S118,P1032,1,89.99
5000975,20260304,S118,P1035,2,45.98
5000975,20260304,S118,P1035,2,45.98
5000976,20260304,S119,P1004,1,26.39
5000976,20260304,S119,P1004,1,26.39
5000977,20260304,S119,P1008,1,38.99
5000977,20260304,S119,P1008,1,38.99
5000978,20260304,S119,P1010,2,47.98
5000978,20260304,S119,P1010,2,47.98
5000979,20260304,S119,P1013,1,32.79
5000979,20260304,S119,P1013,1,32.79
5000980,20260304,S119,P1014,1,29.99
5000980,20260304,S119,P1014,1,29.99
5000981,20260304,S119,P1019,1,87.99
5000981,20260304,S119,P1019,1,87.99
5000982,20260304,S119,P1021,1,57.59
5000982,20260304,S119,P1021,1,57.59
5000983,20260304,S119,P1024,1,84.59
5000983,20260304,S119,P1024,1,84.59
5000984,20260304,S119,P1027,1,79.99
5000984,20260304,S119,P1027,1,79.99
5000985,20260304,S119,P1029,2,126.38
5000985,20260304,S119,P1029,2,126.38
5000986,20260304,S119,P1030,2,83.98
5000986,20260304,S119,P1030,2,83.98
5000987,20260304,S119,P1033,2,19.98
5000987,20260304,S119,P1033,2,19.98
5000988,20260304,S119,P1035,2,45.98
5000988,20260304,S119,P1035,2,45.98
5000989,20260304,S119,P1036,1,25.99
5000989,20260304,S119,P1036,1,25.99
5000990,20260304,S119,P1037,1,29.99
5000990,20260304,S119,P1037,1,29.99
5000991,20260304,S119,P1040,1,11.99
5000991,20260304,S119,P1040,1,11.99
5000992,20260304,S120,P1001,1,22.39
5000992,20260304,S120,P1001,1,22.39
5000993,20260304,S120,P1003,1,26.99
5000993,20260304,S120,P1003,1,26.99
5000994,20260304,S120,P1005,1,39.99
5000994,20260304,S120,P1005,1,39.99
5000995,20260304,S120,P1007,1,43.99
5000995,20260304,S120,P1007,1,43.99
5000996,20260304,S120,P1009,2,81.98
5000996,20260304,S120,P1009,2,81.98
5000997,20260304,S120,P1010,1,29.99
5000997,20260304,S120,P1010,1,29.99
5000998,20260304,S120,P1013,1,36.89
5000998,20260304,S120,P1013,1,36.89
5000999,20260304,S120,P1015,1,32.99
5000999,20260304,S120,P1015,1,32.99
5001000,20260304,S120,P1017,1,91.99
5001000,20260304,S120,P1017,1,91.99
5001001,20260304,S120,P1020,1,112.99
5001001,20260304,S120,P1020,1,112.99
